,cat,label,review
1845,书籍,1,"本书真实地向读者讲述了新中国第一位女电影导演传奇而又曲折的人生历程。披露了中国银幕上那些经典作品的诞生经过,一代电影大师在中年丧夫的悲恸欲绝中,毅然化悲痛为力量,坚忍不拔奋力向上。在养育孩子的同时仍对电影事业锲而不舍勇攀艺术领域高峰,为电影观众拍出了《柳堡的故事》、《永不消逝的电波》、《江山多娇》、《勐垅沙》、《槐树庄》、《霓虹灯下的哨兵》、《东方红》等名片佳作。阅读此书我们更加怀念这位故去快二十年的老艺术家.是她让我们在银幕上认识了王心刚、田华、陶玉玲这些著名的电影艺术家。作为六十年代出生潘冬子扮演者的同龄人,我们都是看着八一厂影片长大的。中国观众能为有这样的艺术大师感刖无比的自豪和骄傲。                                                                                       这本书最大的特点就真实,作者用质朴的语言、深情地向我们描述这位老艺术家坎坷的一生,她对电影作品精益求精精心制作的献身精神,给生活在今天的人们很好的启示。我感谢作者为我们呈献出这本情义深重的好书。"
45470,衣服,0,裤子太胖了太胖了太胖了
16443,水果,1,苹果挺脆的，口感不错，性价比很好，整体还是挺不错的
17321,水果,1,水果很新鲜，味道不错，挺好吃的，很脆，好吃，吃完了还买
686,书籍,1,我昨天收到的书，质量还不错，而且配有光盘，光盘质量也还较清晰。我以前也学过一点瑜珈，看了书中描写，还以前学得差不多，应该是比较适合初学者的，总体难度不是很大。光盘的内容和书中的讲解一致。书中除了瑜珈基本动作的介绍，最后章节有一些食疗介绍，感觉也比较实用。总体来说，对这本书还是比较满意的，唯一的一点小小的遗憾就是我订购的第二天这本书就除降价了，不过降得不多，呵呵
54457,酒店,1,成都的凯宾是我入住国内凯宾设施最好，服务态度最好，周围吃、住、行、购物最便捷的。
12662,平板,0,买的时候立减100，刚买完没两天就立减200了。还捆绑销售一些没用的东西。。心情不美丽。手机不错，
23410,水果,0,这次苹果不怎么好，但是京东的售后没话说。还会继续支持京东的。
44595,衣服,0,买的星空黑 送到是个什么几吧颜色
6262,平板,1,给家人买的，大小正好，很不错，相信京东
61840,酒店,0,酒店自己宣传是5星级别， 价格也不菲。所以我们就按照新五星酒店标准看看 ：1、位置在人和镇。 总机服务员、到酒店网站上，没一个描述清晰的。 后来才知道，就是人和镇。给司机说人和镇都知道。说金开大道，绕了28元钱才到！2、正门那个门卫就是稻草人， 基本没用，就是打个手势。 拦出租还是要自己去，我还以为会配备的对讲，可以在院子外面帮客人拦。3、1410房间装修材质很糟糕，很低档。 洗手间天花板的刷涂料掉满了洗手台。 玄关的地板是劣质，已经开裂，边缘已经破损。4、窗子是低档的铝合金，表面是很脏的划痕。 不是隔音玻璃，对着个大十字路口，晚上客人睡得挺不容易。一个07年新建成的酒店，这样的偷工减料，不可原谅！5、房间很大。但没有细节可言。只有空旷的大。6、门把手的纸牌很容易在开门时候碰掉7、衣柜很难发现，发现后很难打开，没有推手， 滑轨简直不可思议。 就是最劣质的滑轨也不会那么沉重！ 不知现在忙于减肥的弱女子们住的话怎么打开。8、卫生间的电吹风，插座在哪里？ 根本没有电吹风的插座！9、酒店电梯内装修很阴暗， 大堂很亮，进了黑洞洞的电梯，阴森恐怖，没有一点人气， 看不出任何高档。10、房间的开关、插座 觉得是假冒伪劣， 左床头的开关是坏的， 卫生间只有一个插座，且不能使用，安装的松松垮垮，能看到墙里的洞。11、体重秤 是坏的。12、毛巾有劣质的洗涤剂味和烘干机的味道13、房间书桌上的彩页非常肮脏，里面有很多污物。不知道服务员整理时候有无看到。 里面根本粘和在一起就翻不开。14、前台接待不体贴，下雨，办手续时候，别看门童很多，没人会早些问你是否需要出租， 这点连北京的某家三星酒店都不如。 记得去酒泉宾馆，一个戈壁上的五星，比在城市的所谓的 世界第五品牌酒店的服务都体贴。15、前台我要了2次水单，但她都忘记，没有给我。16、五楼的日韩餐厅最糟糕，三文鱼刺身，我当时真的想退掉算了，那么不新鲜了也敢端上来，佩服厨师昧良心的勇气！为了赚钱，什么都不顾了。总之， 3星半的硬件，3星的服务。 当作高价的汽车旅馆用还可以。 不会再去了。建议酒店，还是去看看君临 君豪，还有金源。 硬件，软件。位置，都比新开业的戴斯厚道多了。 别拿中国消费者当傻子了。最后自能是赔了本钱又丢了牌子。多罗唆一句，很喜欢金源旗下的酒店，酒店数量不多，但开一家叫座一家。觉得硬件软件真的是在用心做事的企业。
38622,蒙牛,0,千不该万不该把蒙牛给漏了。
10495,平板,0,手机像素差的连杂牌机都比不过，手机发烫厉害，一开始装上卡还无服务，最后启动了三次才能用，垃圾中的战斗机。
26681,洗发水,1,用这个牌子用了好几年了，很好的东西，只是我收到的是旧包装没有发膜，本来想试试发膜的，啊呀落空了！不过东西很好从外观看来跟之前买的一样
41635,衣服,1,宝贝质量很好，版型也不错，物流非常给力
13584,平板,0,5月26日下*。才过七天，6月2日价格就变*贬值厉害啊！心情郁闷啊。过几天是不是*
12004,平板,0,手机发烫电池不够用充满点用两小时自动关机，无语了
379,书籍,1,战争带给了人们无尽的伤痛，无论追逐权利的人得到的是什么，受伤的永远是手无寸铁的老百姓。有一句话让我特别感伤，“阿富汗有很多儿童，但没有童年”无辜的孩子们，来到这个世界上，经历痛苦的命运，或许他们真的想“一直在热水中”，他们很累很累。我也为哈桑的忠心感动，“为你，千千万万遍”，在这个充斥着谎言，利益，戴着面具生活的现代，又有几个忠心的朋友肯为你这般的付出呢。
23666,水果,0,收到货，全烂不能吃，直径只有50mm，被骗了，仅有3斤，劝大家不要买
56125,酒店,1,很不错的酒店，仿佛把苏州园林搬到了酒店，中式装修风格的房间倒是在别的酒店住过，但是拥有私密的小庭院的倒不多见。（每3个房间有一个小院子，虽然不大，倒也有苏州园林的感觉，算缩微版的吧）。另外，酒店里的工作人员很热情，知道我招蚊子，主动点了两个电蚊香，让我睡了个好觉。很高兴前台的那位先生。值得推荐的酒店，如果早餐再丰盛一点的话，就更好了。补充点评 2008年7月4日 ： 住的是携程上680元的房间，不觉得房间小。就在商业街附近（但是并不吵），逛街，吃饭都很方便。
52639,计算机,0,显示屏仰角太大时，电脑放桌子上会容易仰过去，一点设计上的小问题 摄像头需要光亮很强时才好用，晚上如果灯光暗就会显示不清楚
43096,衣服,1,裤子面料摸着很舒服，只是买了深蓝色颜色有点老
30032,洗发水,1,看着不错，还没使用，用过在追加
32222,洗发水,0,小死了，根本都想象不到会有这幺小，感觉不值
37336,蒙牛,1,边个想买？蒙牛还是伊利？！
44008,衣服,0,商品真心垃圾，发货商家没有责任感，衣服差异大的不行，发的衣服尺码都不对。垃圾垃圾垃圾重要的事说三遍
50168,计算机,1,性价比比较高，配置也比较平衡，看电影玩普通的游戏都比较流畅。很实惠。
18913,水果,1,京东的苹果我都已经全部买过了，最好吃的苹果应该是宏辉的吧，但其实三个品种都差不多，嗯，没有打蜡的话就是很宏煇的呢
28770,洗发水,1,买回家，媳妇就用了，感觉很好
25547,水果,0,"快递的速度超慢,打电话联系商家，商家一直没有合理的解释,还一直找理由不找原因。水果有三成都是烂的(有图为证)能够体现真正的生鲜吗?购买此商家的水果，千万要小心。"
54984,酒店,1,"一房只得一张大床不方便,最好一房安排有两张单人床"
53027,酒店,1,位置不错，上海徐家汇中心地带，性价比一般，房间比较大
61362,酒店,0,我们一家厦门四日游的最后一天就是选择了这家酒店，简直后悔死了。先说交通，酒店有自己的码头，不过一小时只有一班船，错过就得苦等。而且码头也很简陋，我们一家有老有小，每次上下船都得小心翼翼。再说环境，我们订的是豪华房，跑进去一看：里面的设施陈旧，衣柜的门很难关上，地板没扫干净。最要命的是空调只能制冷，浴室没有浴霸。大冬天的，岛上还比市区要低1－2度。打开水龙头，水是黄的，热水也很小，不要说洗澡，洗个脸都勉强。拉开窗帘，外面是一片工地！住在酒店里，心比天气还要冷...喜欢清静的人大概会喜欢这里，因为除了总台有2个人，其他工作人员基本难得一见，所以要什么都得自己想办法。本来想打个市话，结果告诉我开通市话要10元／天，晕！我就打个问讯电话，还是用手机吧！
52419,计算机,0,有点儿重，，屏幕有些偏色，没有光驱自装XP有点儿难度，主要是用USB外置光驱启动不行，发现是需要按一个F键才行，现在也不知道是哪个。指纹讨厌，建议出磨砂的。键盘需要适应，比我IBMT30的手感差远了。
52003,计算机,0,本本散热比较差，开着游戏时温度直上80，这个要命！！ 还有就是电池严重缩水，续航时间就1个小时过点！
39384,衣服,1,这是我买的第2件了，质量没有问题，夏天穿还是感觉有点厚，我认为比较适合秋天穿。
